season,week,celebrity_name,pro_name,results,placement,judge_score_total,last_active_week,active_flag,exit_type,elimination_week,exit_week_inferred,eliminated_this_week,withdrew_this_week,season_week_judge_total,judge_score_pct,judge_rank,n_active
29,2,Johnny Weir,Britt Stewart,Eliminated Week 10,6,18.0,10,True,eliminated,10,10,False,False,273.0,0.06593406593406594,8.5,15
29,2,Justina Machado,Sasha Farber,4th Place,4,21.0,11,True,unknown,,,False,False,273.0,0.07692307692307693,2.5,15
29,2,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,1,22.0,11,True,unknown,,,False,False,273.0,0.08058608058608059,1.0,15
29,2,Monica Aldama,Valentin Chmerkovskiy,Eliminated Week 7,10,16.0,7,True,eliminated,7,7,False,False,273.0,0.05860805860805861,12.5,15
29,2,Nelly,Daniella Karagach,3rd Place,3,18.0,11,True,unknown,,,False,False,273.0,0.06593406593406594,8.5,15
29,2,Nev Schulman,Jenna Johnson,2nd Place,2,21.0,11,True,unknown,,,False,False,273.0,0.07692307692307693,2.5,15
29,2,Skai Jackson,Alan Bersten,Eliminated Week 10,5,15.0,10,True,eliminated,10,10,False,False,273.0,0.054945054945054944,14.5,15
29,2,Veron Davis,Peta Murgatroyd,Eliminated Week 6,11,18.0,6,True,eliminated,6,6,False,False,273.0,0.06593406593406594,8.5,15
29,3,AJ McLean,Cheryl Burke,Eliminated Week 9,7,21.0,9,True,eliminated,9,9,False,False,281.0,0.07473309608540925,7.5,14
29,3,Anne Heche,Keo Motsepe,Eliminated Week 4,13,15.0,4,True,eliminated,4,4,False,False,281.0,0.05338078291814947,13.0,14
29,3,Carole Baskin,Pasha Pashkov,Eliminated Week 3,14,12.0,3,True,eliminated,3,3,True,False,281.0,0.042704626334519574,14.0,14
29,3,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8,22.0,8,True,eliminated,8,8,False,False,281.0,0.07829181494661921,5.0,14
29,3,Jeannie Mai,Brandon Armstrong,Withdrew,9,22.0,7,True,withdrew,,7,False,False,281.0,0.07829181494661921,5.0,14
29,3,Jesse Metcalfe,Sharna Burgess,Eliminated Week 5,12,20.0,5,True,eliminated,5,5,False,False,281.0,0.0711743772241993,9.0,14
29,3,Johnny Weir,Britt Stewart,Eliminated Week 10,6,24.0,10,True,eliminated,10,10,False,False,281.0,0.08540925266903915,1.5,14
29,3,Justina Machado,Sasha Farber,4th Place,4,19.0,11,True,unknown,,,False,False,281.0,0.06761565836298933,10.0,14
29,3,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,1,23.0,11,True,unknown,,,False,False,281.0,0.08185053380782918,3.0,14
29,3,Monica Aldama,Valentin Chmerkovskiy,Eliminated Week 7,10,21.0,7,True,eliminated,7,7,False,False,281.0,0.07473309608540925,7.5,14
29,3,Nelly,Daniella Karagach,3rd Place,3,18.0,11,True,unknown,,,False,False,281.0,0.06405693950177936,11.5,14
29,3,Nev Schulman,Jenna Johnson,2nd Place,2,24.0,11,True,unknown,,,False,False,281.0,0.08540925266903915,1.5,14
29,3,Skai Jackson,Alan Bersten,Eliminated Week 10,5,18.0,10,True,eliminated,10,10,False,False,281.0,0.06405693950177936,11.5,14
29,3,Veron Davis,Peta Murgatroyd,Eliminated Week 6,11,22.0,6,True,eliminated,6,6,False,False,281.0,0.07829181494661921,5.0,14
29,4,AJ McLean,Cheryl Burke,Eliminated Week 9,7,24.0,9,True,eliminated,9,9,False,False,301.0,0.07973421926910298,5.0,13
29,4,Anne Heche,Keo Motsepe,Eliminated Week 4,13,21.0,4,True,eliminated,4,4,True,False,301.0,0.06976744186046512,11.5,13
29,4,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8,22.0,8,True,eliminated,8,8,False,False,301.0,0.07308970099667775,8.5,13
29,4,Jeannie Mai,Brandon Armstrong,Withdrew,9,21.0,7,True,withdrew,,7,False,False,301.0,0.06976744186046512,11.5,13
29,4,Jesse Metcalfe,Sharna Burgess,Eliminated Week 5,12,21.0,5,True,eliminated,5,5,False,False,301.0,0.06976744186046512,11.5,13
29,4,Johnny Weir,Britt Stewart,Eliminated Week 10,6,24.0,10,True,eliminated,10,10,False,False,301.0,0.07973421926910298,5.0,13
29,4,Justina Machado,Sasha Farber,4th Place,4,24.0,11,True,unknown,,,False,False,301.0,0.07973421926910298,5.0,13
29,4,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,1,25.0,11,True,unknown,,,False,False,301.0,0.08305647840531562,2.0,13
29,4,Monica Aldama,Valentin Chmerkovskiy,Eliminated Week 7,10,24.0,7,True,eliminated,7,7,False,False,301.0,0.07973421926910298,5.0,13
29,4,Nelly,Daniella Karagach,3rd Place,3,21.0,11,True,unknown,,,False,False,301.0,0.06976744186046512,11.5,13
29,4,Nev Schulman,Jenna Johnson,2nd Place,2,24.0,11,True,unknown,,,False,False,301.0,0.07973421926910298,5.0,13
29,4,Skai Jackson,Alan Bersten,Eliminated Week 10,5,28.0,10,True,eliminated,10,10,False,False,301.0,0.09302325581395349,1.0,13
29,4,Veron Davis,Peta Murgatroyd,Eliminated Week 6,11,22.0,6,True,eliminated,6,6,False,False,301.0,0.07308970099667775,8.5,13
29,5,AJ McLean,Cheryl Burke,Eliminated Week 9,7,24.0,9,True,eliminated,9,9,False,False,287.0,0.08362369337979095,7.0,12
29,5,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8,19.0,8,True,eliminated,8,8,False,False,287.0,0.06620209059233449,11.5,12
29,5,Jeannie Mai,Brandon Armstrong,Withdrew,9,24.0,7,True,withdrew,,7,False,False,287.0,0.08362369337979095,7.0,12
29,5,Jesse Metcalfe,Sharna Burgess,Eliminated Week 5,12,19.0,5,True,eliminated,5,5,True,False,287.0,0.06620209059233449,11.5,12
29,5,Johnny Weir,Britt Stewart,Eliminated Week 10,6,29.0,10,True,eliminated,10,10,False,False,287.0,0.10104529616724739,1.0,12
29,5,Justina Machado,Sasha Farber,4th Place,4,24.0,11,True,unknown,,,False,False,287.0,0.08362369337979095,7.0,12
29,5,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,1,27.0,11,True,unknown,,,False,False,287.0,0.09407665505226481,2.0,12
29,5,Monica Aldama,Valentin Chmerkovskiy,Eliminated Week 7,10,26.0,7,True,eliminated,7,7,False,False,287.0,0.09059233449477352,3.5,12
29,5,Nelly,Daniella Karagach,3rd Place,3,24.0,11,True,unknown,,,False,False,287.0,0.08362369337979095,7.0,12
29,5,Nev Schulman,Jenna Johnson,2nd Place,2,26.0,11,True,unknown,,,False,False,287.0,0.09059233449477352,3.5,12
29,5,Skai Jackson,Alan Bersten,Eliminated Week 10,5,24.0,10,True,eliminated,10,10,False,False,287.0,0.08362369337979095,7.0,12
29,5,Veron Davis,Peta Murgatroyd,Eliminated Week 6,11,21.0,6,True,eliminated,6,6,False,False,287.0,0.07317073170731707,10.0,12
29,6,AJ McLean,Cheryl Burke,Eliminated Week 9,7,27.0,9,True,eliminated,9,9,False,False,268.0,0.10074626865671642,2.5,11
29,6,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8,24.0,8,True,eliminated,8,8,False,False,268.0,0.08955223880597014,7.5,11
29,6,Jeannie Mai,Brandon Armstrong,Withdrew,9,25.0,7,True,withdrew,,7,False,False,268.0,0.09328358208955224,6.0,11
29,6,Johnny Weir,Britt Stewart,Eliminated Week 10,6,22.0,10,True,eliminated,10,10,False,False,268.0,0.08208955223880597,9.0,11
29,6,Justina Machado,Sasha Farber,4th Place,4,27.0,11,True,unknown,,,False,False,268.0,0.10074626865671642,2.5,11
29,6,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,1,27.0,11,True,unknown,,,False,False,268.0,0.10074626865671642,2.5,11
29,6,Monica Aldama,Valentin Chmerkovskiy,Eliminated Week 7,10,27.0,7,True,eliminated,7,7,False,False,268.0,0.10074626865671642,2.5,11
29,6,Nelly,Daniella Karagach,3rd Place,3,24.0,11,True,unknown,,,False,False,268.0,0.08955223880597014,7.5,11
29,6,Nev Schulman,Jenna Johnson,2nd Place,2,26.0,11,True,unknown,,,False,False,268.0,0.09701492537313433,5.0,11
29,6,Skai Jackson,Alan Bersten,Eliminated Week 10,5,18.0,10,True,eliminated,10,10,False,False,268.0,0.06716417910447761,11.0,11
29,6,Veron Davis,Peta Murgatroyd,Eliminated Week 6,11,21.0,6,True,eliminated,6,6,True,False,268.0,0.07835820895522388,10.0,11
29,7,AJ McLean,Cheryl Burke,Eliminated Week 9,7,26.0,9,True,eliminated,9,9,False,False,260.0,0.1,6.0,10
29,7,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8,26.0,8,True,eliminated,8,8,False,False,260.0,0.1,6.0,10
29,7,Jeannie Mai,Brandon Armstrong,Withdrew,9,25.0,7,True,withdrew,,7,False,True,260.0,0.09615384615384616,8.0,10
29,7,Johnny Weir,Britt Stewart,Eliminated Week 10,6,27.0,10,True,eliminated,10,10,False,False,260.0,0.10384615384615385,3.0,10
29,7,Justina Machado,Sasha Farber,4th Place,4,26.0,11,True,unknown,,,False,False,260.0,0.1,6.0,10
29,7,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,1,24.0,11,True,unknown,,,False,False,260.0,0.09230769230769231,9.0,10
29,7,Monica Aldama,Valentin Chmerkovskiy,Eliminated Week 7,10,22.0,7,True,eliminated,7,7,True,False,260.0,0.08461538461538462,10.0,10
29,7,Nelly,Daniella Karagach,3rd Place,3,27.0,11,True,unknown,,,False,False,260.0,0.10384615384615385,3.0,10
29,7,Nev Schulman,Jenna Johnson,2nd Place,2,30.0,11,True,unknown,,,False,False,260.0,0.11538461538461539,1.0,10
29,7,Skai Jackson,Alan Bersten,Eliminated Week 10,5,27.0,10,True,eliminated,10,10,False,False,260.0,0.10384615384615385,3.0,10
29,8,AJ McLean,Cheryl Burke,Eliminated Week 9,7,27.0,9,True,eliminated,9,9,False,False,221.9996,0.12162184076007344,5.5,8
29,8,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8,27.0,8,True,eliminated,8,8,True,False,221.9996,0.12162184076007344,5.5,8
29,8,Johnny Weir,Britt Stewart,Eliminated Week 10,6,30.0,10,True,eliminated,10,10,False,False,221.9996,0.13513537862230382,1.5,8
29,8,Justina Machado,Sasha Farber,4th Place,4,28.9998,11,True,unknown,,,False,False,221.9996,0.13062996509903624,3.0,8
29,8,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,1,28.0,11,True,unknown,,,False,False,221.9996,0.1261263533808169,4.0,8
29,8,Nelly,Daniella Karagach,3rd Place,3,24.0,11,True,unknown,,,False,False,221.9996,0.10810830289784307,8.0,8
29,8,Nev Schulman,Jenna Johnson,2nd Place,2,30.0,11,True,unknown,,,False,False,221.9996,0.13513537862230382,1.5,8
29,8,Skai Jackson,Alan Bersten,Eliminated Week 10,5,26.9998,10,True,eliminated,10,10,False,False,221.9996,0.1216209398575493,7.0,8
29,9,AJ McLean,Cheryl Burke,Eliminated Week 9,7,24.9998,9,True,eliminated,9,9,True,False,192.9992,0.12953317941214265,6.0,7
29,9,Johnny Weir,Britt Stewart,Eliminated Week 10,6,30.0,10,True,eliminated,10,10,False,False,192.9992,0.15544105882304174,1.5,7
29,9,Justina Machado,Sasha Farber,4th Place,4,25.9998,11,True,unknown,,,False,False,192.9992,0.13471454803957736,5.0,7
29,9,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,1,30.0,11,True,unknown,,,False,False,192.9992,0.15544105882304174,1.5,7
29,9,Nelly,Daniella Karagach,3rd Place,3,24.0,11,True,unknown,,,False,False,192.9992,0.1243528470584334,7.0,7
29,9,Nev Schulman,Jenna Johnson,2nd Place,2,28.9998,11,True,unknown,,,False,False,192.9992,0.15025865392188154,3.5,7
29,9,Skai Jackson,Alan Bersten,Eliminated Week 10,5,28.9998,10,True,eliminated,10,10,False,False,192.9992,0.15025865392188154,3.5,7
29,10,Johnny Weir,Britt Stewart,Eliminated Week 10,6,28.5,10,True,eliminated,10,10,True,False,174.0,0.16379310344827586,4.5,6
29,10,Justina Machado,Sasha Farber,4th Place,4,29.0,11,True,unknown,,,False,False,174.0,0.16666666666666666,3.0,6
29,10,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,1,30.0,11,True,unknown,,,False,False,174.0,0.1724137931034483,1.5,6
29,10,Nelly,Daniella Karagach,3rd Place,3,28.0,11,True,unknown,,,False,False,174.0,0.16091954022988506,6.0,6
29,10,Nev Schulman,Jenna Johnson,2nd Place,2,30.0,11,True,unknown,,,False,False,174.0,0.1724137931034483,1.5,6
29,10,Skai Jackson,Alan Bersten,Eliminated Week 10,5,28.5,10,True,eliminated,10,10,True,False,174.0,0.16379310344827586,4.5,6
29,11,Justina Machado,Sasha Farber,4th Place,4,30.0,11,True,unknown,,,False,False,118.5,0.25316455696202533,2.0,4
29,11,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,1,30.0,11,True,unknown,,,False,False,118.5,0.25316455696202533,2.0,4
29,11,Nelly,Daniella Karagach,3rd Place,3,28.5,11,True,unknown,,,False,False,118.5,0.24050632911392406,4.0,4
29,11,Nev Schulman,Jenna Johnson,2nd Place,2,30.0,11,True,unknown,,,False,False,118.5,0.25316455696202533,2.0,4
30,1,Amanda Kloots,Alan Bersten,4th Place,4,28.0,10,True,unknown,,,False,False,366.0,0.07650273224043716,2.5,15
30,1,Brian Austin Green,Sharna Burgess,Eliminated Week 4,13,24.0,4,True,eliminated,4,4,False,False,366.0,0.06557377049180328,10.5,15
30,1,Christine Chiu,Pasha Pashkov,Eliminated Week 3,14,25.0,3,True,eliminated,3,3,False,False,366.0,0.06830601092896176,7.5,15
30,1,Cody Rigsby,Cheryl Burke,3rd Place,3,24.0,10,True,unknown,,,False,False,366.0,0.06557377049180328,10.5,15
30,1,Iman Shumpert,Daniella Karagach,1st Place,1,21.0,10,True,unknown,,,False,False,366.0,0.05737704918032787,14.0,15
30,1,Jimmie Allen,Emma Slater,Eliminated Week 8,7,22.0,8,True,eliminated,8,8,False,False,366.0,0.060109289617486336,13.0,15
30,1,JoJo Siwa,Jenna Johnson,2nd Place,2,29.0,10,True,unknown,,,False,False,366.0,0.07923497267759563,1.0,15
30,1,Kenya Moore,Brandon Armstrong,Eliminated Week 6,10,26.0,6,True,eliminated,6,6,False,False,366.0,0.07103825136612021,5.5,15
30,1,Martin Kove,Britt Stewart,Eliminated Week 2,15,13.0,2,True,eliminated,2,2,False,False,366.0,0.03551912568306011,15.0,15
30,1,Matt James,Lindsay Arnold,Eliminated Week 4,12,24.0,4,True,eliminated,4,4,False,False,366.0,0.06557377049180328,10.5,15
30,1,Melanie C,Gleb Savchenko,Eliminated Week 5,11,27.0,5,True,eliminated,5,5,False,False,366.0,0.07377049180327869,4.0,15
30,1,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,6,26.0,9,True,eliminated,9,9,False,False,366.0,0.07103825136612021,5.5,15
30,1,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,9,24.0,7,True,eliminated,7,7,False,False,366.0,0.06557377049180328,10.5,15
30,1,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8,25.0,8,True,eliminated,8,8,False,False,366.0,0.06830601092896176,7.5,15
30,1,Suni Lee,Sasha Farber,Eliminated Week 9,5,28.0,9,True,eliminated,9,9,False,False,366.0,0.07650273224043716,2.5,15
30,2,Amanda Kloots,Alan Bersten,4th Place,4,32.0,10,True,unknown,,,False,False,385.0,0.08311688311688312,1.0,15
30,2,Brian Austin Green,Sharna Burgess,Eliminated Week 4,13,23.0,4,True,eliminated,4,4,False,False,385.0,0.05974025974025974,13.0,15
30,2,Christine Chiu,Pasha Pashkov,Eliminated Week 3,14,24.0,3,True,eliminated,3,3,False,False,385.0,0.06233766233766234,11.0,15
30,2,Cody Rigsby,Cheryl Burke,3rd Place,3,24.0,10,True,unknown,,,False,False,385.0,0.06233766233766234,11.0,15
30,2,Iman Shumpert,Daniella Karagach,1st Place,1,25.0,10,True,unknown,,,False,False,385.0,0.06493506493506493,9.0,15
30,2,Jimmie Allen,Emma Slater,Eliminated Week 8,7,27.0,8,True,eliminated,8,8,False,False,385.0,0.07012987012987013,6.0,15
30,2,JoJo Siwa,Jenna Johnson,2nd Place,2,31.0,10,True,unknown,,,False,False,385.0,0.08051948051948052,2.0,15
30,2,Kenya Moore,Brandon Armstrong,Eliminated Week 6,10,24.0,6,True,eliminated,6,6,False,False,385.0,0.06233766233766234,11.0,15
30,2,Martin Kove,Britt Stewart,Eliminated Week 2,15,15.0,2,True,eliminated,2,2,True,False,385.0,0.03896103896103896,15.0,15
30,2,Matt James,Lindsay Arnold,Eliminated Week 4,12,22.0,4,True,eliminated,4,4,False,False,385.0,0.05714285714285714,14.0,15
30,2,Melanie C,Gleb Savchenko,Eliminated Week 5,11,30.0,5,True,eliminated,5,5,False,False,385.0,0.07792207792207792,3.0,15
30,2,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,6,27.0,9,True,eliminated,9,9,False,False,385.0,0.07012987012987013,6.0,15
30,2,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,9,26.0,7,True,eliminated,7,7,False,False,385.0,0.06753246753246753,8.0,15
30,2,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8,27.0,8,True,eliminated,8,8,False,False,385.0,0.07012987012987013,6.0,15
30,2,Suni Lee,Sasha Farber,Eliminated Week 9,5,28.0,9,True,eliminated,9,9,False,False,385.0,0.07272727272727272,4.0,15
30,3,Amanda Kloots,Alan Bersten,4th Place,4,24.0,10,True,unknown,,,False,False,298.0,0.08053691275167785,2.0,14
30,3,Brian Austin Green,Sharna Burgess,Eliminated Week 4,13,19.0,4,True,eliminated,4,4,False,False,298.0,0.06375838926174497,12.5,14
30,3,Christine Chiu,Pasha Pashkov,Eliminated Week 3,14,21.0,3,True,eliminated,3,3,True,False,298.0,0.07046979865771812,8.0,14
30,3,Cody Rigsby,Cheryl Burke,3rd Place,3,18.0,10,True,unknown,,,False,False,298.0,0.06040268456375839,14.0,14
30,3,Iman Shumpert,Daniella Karagach,1st Place,1,19.0,10,True,unknown,,,False,False,298.0,0.06375838926174497,12.5,14
30,3,Jimmie Allen,Emma Slater,Eliminated Week 8,7,20.0,8,True,eliminated,8,8,False,False,298.0,0.06711409395973154,10.5,14
30,3,JoJo Siwa,Jenna Johnson,2nd Place,2,24.0,10,True,unknown,,,False,False,298.0,0.08053691275167785,2.0,14
30,3,Kenya Moore,Brandon Armstrong,Eliminated Week 6,10,21.0,6,True,eliminated,6,6,False,False,298.0,0.07046979865771812,8.0,14
30,3,Matt James,Lindsay Arnold,Eliminated Week 4,12,20.0,4,True,eliminated,4,4,False,False,298.0,0.06711409395973154,10.5,14
30,3,Melanie C,Gleb Savchenko,Eliminated Week 5,11,22.0,5,True,eliminated,5,5,False,False,298.0,0.0738255033557047,5.5,14
30,3,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,6,23.0,9,True,eliminated,9,9,False,False,298.0,0.07718120805369127,4.0,14
30,3,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,9,22.0,7,True,eliminated,7,7,False,False,298.0,0.0738255033557047,5.5,14
30,3,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8,24.0,8,True,eliminated,8,8,False,False,298.0,0.08053691275167785,2.0,14
30,3,Suni Lee,Sasha Farber,Eliminated Week 9,5,21.0,9,True,eliminated,9,9,False,False,298.0,0.07046979865771812,8.0,14
30,4,Amanda Kloots,Alan Bersten,4th Place,4,34.0,10,True,unknown,,,False,False,417.0,0.0815347721822542,4.5,13
30,4,Brian Austin Green,Sharna Burgess,Eliminated Week 4,13,26.0,4,True,eliminated,4,4,True,False,417.0,0.06235011990407674,13.0,13
30,4,Cody Rigsby,Cheryl Burke,3rd Place,3,29.0,10,True,unknown,,,False,False,417.0,0.06954436450839328,11.0,13
30,4,Iman Shumpert,Daniella Karagach,1st Place,1,31.5,10,True,unknown,,,False,False,417.0,0.07553956834532374,9.0,13
30,4,Jimmie Allen,Emma Slater,Eliminated Week 8,7,32.5,8,True,eliminated,8,8,False,False,417.0,0.07793764988009592,7.5,13
30,4,JoJo Siwa,Jenna Johnson,2nd Place,2,35.0,10,True,unknown,,,False,False,417.0,0.08393285371702638,2.5,13
30,4,Kenya Moore,Brandon Armstrong,Eliminated Week 6,10,29.5,6,True,eliminated,6,6,False,False,417.0,0.07074340527577938,10.0,13
30,4,Matt James,Lindsay Arnold,Eliminated Week 4,12,28.5,4,True,eliminated,4,4,True,False,417.0,0.0683453237410072,12.0,13
30,4,Melanie C,Gleb Savchenko,Eliminated Week 5,11,33.0,5,True,eliminated,5,5,False,False,417.0,0.07913669064748201,6.0,13
30,4,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,6,36.5,9,True,eliminated,9,9,False,False,417.0,0.08752997601918465,1.0,13
30,4,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,9,32.5,7,True,eliminated,7,7,False,False,417.0,0.07793764988009592,7.5,13
30,4,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8,35.0,8,True,eliminated,8,8,False,False,417.0,0.08393285371702638,2.5,13
30,4,Suni Lee,Sasha Farber,Eliminated Week 9,5,34.0,9,True,eliminated,9,9,False,False,417.0,0.0815347721822542,4.5,13
30,5,Amanda Kloots,Alan Bersten,4th Place,4,39.0,10,True,unknown,,,False,False,385.0,0.1012987012987013,2.0,11
30,5,Cody Rigsby,Cheryl Burke,3rd Place,3,32.0,10,True,unknown,,,False,False,385.0,0.08311688311688312,9.5,11
30,5,Iman Shumpert,Daniella Karagach,1st Place,1,28.0,10,True,unknown,,,False,False,385.0,0.07272727272727272,11.0,11
30,5,Jimmie Allen,Emma Slater,Eliminated Week 8,7,34.0,8,True,eliminated,8,8,False,False,385.0,0.08831168831168831,8.0,11
30,5,JoJo Siwa,Jenna Johnson,2nd Place,2,40.0,10,True,unknown,,,False,False,385.0,0.1038961038961039,1.0,11
30,5,Kenya Moore,Brandon Armstrong,Eliminated Week 6,10,36.0,6,True,eliminated,6,6,False,False,385.0,0.09350649350649351,5.0,11
30,5,Melanie C,Gleb Savchenko,Eliminated Week 5,11,36.0,5,True,eliminated,5,5,True,False,385.0,0.09350649350649351,5.0,11
30,5,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,6,36.0,9,True,eliminated,9,9,False,False,385.0,0.09350649350649351,5.0,11
30,5,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,9,32.0,7,True,eliminated,7,7,False,False,385.0,0.08311688311688312,9.5,11
30,5,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8,36.0,8,True,eliminated,8,8,False,False,385.0,0.09350649350649351,5.0,11
30,5,Suni Lee,Sasha Farber,Eliminated Week 9,5,36.0,9,True,eliminated,9,9,False,False,385.0,0.09350649350649351,5.0,11
30,6,Amanda Kloots,Alan Bersten,4th Place,4,38.0,10,True,unknown,,,False,False,364.0,0.1043956043956044,3.5,10
30,6,Cody Rigsby,Cheryl Burke,3rd Place,3,36.0,10,True,unknown,,,False,False,364.0,0.0989010989010989,6.0,10
30,6,Iman Shumpert,Daniella Karagach,1st Place,1,40.0,10,True,unknown,,,False,False,364.0,0.10989010989010989,1.5,10
30,6,Jimmie Allen,Emma Slater,Eliminated Week 8,7,38.0,8,True,eliminated,8,8,False,False,364.0,0.1043956043956044,3.5,10
30,6,JoJo Siwa,Jenna Johnson,2nd Place,2,40.0,10,True,unknown,,,False,False,364.0,0.10989010989010989,1.5,10
30,6,Kenya Moore,Brandon Armstrong,Eliminated Week 6,10,32.0,6,True,eliminated,6,6,True,False,364.0,0.08791208791208792,10.0,10
30,6,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,6,34.0,9,True,eliminated,9,9,False,False,364.0,0.09340659340659341,8.5,10
30,6,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,9,34.0,7,True,eliminated,7,7,False,False,364.0,0.09340659340659341,8.5,10
30,6,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8,36.0,8,True,eliminated,8,8,False,False,364.0,0.0989010989010989,6.0,10
30,6,Suni Lee,Sasha Farber,Eliminated Week 9,5,36.0,9,True,eliminated,9,9,False,False,364.0,0.0989010989010989,6.0,10
30,7,Amanda Kloots,Alan Bersten,4th Place,4,34.0,10,True,unknown,,,False,False,327.0,0.10397553516819572,7.0,9
30,7,Cody Rigsby,Cheryl Burke,3rd Place,3,36.0,10,True,unknown,,,False,False,327.0,0.11009174311926606,5.0,9
30,7,Iman Shumpert,Daniella Karagach,1st Place,1,34.0,10,True,unknown,,,False,False,327.0,0.10397553516819572,7.0,9
30,7,Jimmie Allen,Emma Slater,Eliminated Week 8,7,38.0,8,True,eliminated,8,8,False,False,327.0,0.1162079510703364,3.5,9
30,7,JoJo Siwa,Jenna Johnson,2nd Place,2,39.0,10,True,unknown,,,False,False,327.0,0.11926605504587157,2.0,9
30,7,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,6,38.0,9,True,eliminated,9,9,False,False,327.0,0.1162079510703364,3.5,9
30,7,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,9,32.0,7,True,eliminated,7,7,True,False,327.0,0.09785932721712538,9.0,9
30,7,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8,42.0,8,True,eliminated,8,8,False,False,327.0,0.12844036697247707,1.0,9
30,7,Suni Lee,Sasha Farber,Eliminated Week 9,5,34.0,9,True,eliminated,9,9,False,False,327.0,0.10397553516819572,7.0,9
30,8,Amanda Kloots,Alan Bersten,4th Place,4,42.0,10,True,unknown,,,False,False,308.0,0.13636363636363635,2.0,8
30,8,Cody Rigsby,Cheryl Burke,3rd Place,3,38.0,10,True,unknown,,,False,False,308.0,0.12337662337662338,5.0,8
30,8,Iman Shumpert,Daniella Karagach,1st Place,1,35.0,10,True,unknown,,,False,False,308.0,0.11363636363636363,7.0,8
30,8,Jimmie Allen,Emma Slater,Eliminated Week 8,7,32.0,8,True,eliminated,8,8,True,False,308.0,0.1038961038961039,8.0,8
30,8,JoJo Siwa,Jenna Johnson,2nd Place,2,41.0,10,True,unknown,,,False,False,308.0,0.1331168831168831,4.0,8
30,8,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,6,42.0,9,True,eliminated,9,9,False,False,308.0,0.13636363636363635,2.0,8
30,8,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8,36.0,8,True,eliminated,8,8,True,False,308.0,0.11688311688311688,6.0,8
30,8,Suni Lee,Sasha Farber,Eliminated Week 9,5,42.0,9,True,eliminated,9,9,False,False,308.0,0.13636363636363635,2.0,8
30,9,Amanda Kloots,Alan Bersten,4th Place,4,39.5,10,True,unknown,,,False,False,226.0,0.1747787610619469,2.0,6
30,9,Cody Rigsby,Cheryl Burke,3rd Place,3,35.5,10,True,unknown,,,False,False,226.0,0.1570796460176991,6.0,6
30,9,Iman Shumpert,Daniella Karagach,1st Place,1,37.5,10,True,unknown,,,False,False,226.0,0.16592920353982302,3.5,6
30,9,JoJo Siwa,Jenna Johnson,2nd Place,2,40.0,10,True,unknown,,,False,False,226.0,0.17699115044247787,1.0,6
30,9,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,6,36.0,9,True,eliminated,9,9,True,False,226.0,0.1592920353982301,5.0,6
30,9,Suni Lee,Sasha Farber,Eliminated Week 9,5,37.5,9,True,eliminated,9,9,True,False,226.0,0.16592920353982302,3.5,6
30,10,Amanda Kloots,Alan Bersten,4th Place,4,39.0,10,True,unknown,,,False,False,157.0,0.2484076433121019,3.0,4
30,10,Cody Rigsby,Cheryl Burke,3rd Place,3,38.0,10,True,unknown,,,False,False,157.0,0.24203821656050956,4.0,4
