match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,elapsed_time_td,elapsed_seconds,global_point_idx,point_diff,p1_rolling_win_rate_5,p1_rolling_win_rate_10,p1_streak,p2_streak,p1_streak_prev,p2_streak_prev,is_p1_serving,server_won,games_in_set,sets_played,is_break_point,is_key_point,point_duration,momentum,momentum_state
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:18:22,1,6,30,0,0,3,2,0,30,2,1,2,16,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,0.75,1,134.0,C,CTL,NA_ace,0 days 00:18:22,1102.0,30,2,0.6,0.4,0,3,0.0,2.0,0,1,5,0,0,0,36.0,2.1716875805612705,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:18:43,1,6,31,0,0,3,2,0,40,2,1,1,17,14,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.214,16.516,4,135.0,BW,CTL,ND,0 days 00:18:43,1123.0,31,3,0.4,0.4,1,0,0.0,3.0,0,0,5,0,0,0,21.0,3.6667153674115833,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:19:07,1,6,32,0,0,3,2,15,40,2,1,2,17,15,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721,0.543,1,121.0,BW,NCTL,NA_ace,0 days 00:19:07,1147.0,32,2,0.4,0.5,0,1,1.0,0.0,0,1,5,0,0,0,24.0,2.9433810600633517,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:19:35,1,7,33,0,0,3,3,0,0,1,2,2,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.074,23.848,4,89.0,C,NCTL,ND,0 days 00:19:35,1175.0,33,1,0.2,0.5,0,2,0.0,1.0,1,0,6,0,0,0,28.0,1.1922057465543923,P1_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:20:11,1,7,34,0,0,3,3,0,15,1,2,1,18,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12.432,15.817,3,91.0,BW,NCTL,ND,0 days 00:20:11,1211.0,34,2,0.2,0.5,1,0,0.0,2.0,1,1,6,0,0,0,36.0,1.8183616316233047,P1_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:20:43,1,7,35,0,0,3,3,15,15,1,2,2,18,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.479,2.185,0,99.0,BC,CTL,Unknown,0 days 00:20:43,1243.0,35,1,0.4,0.5,0,1,1.0,0.0,1,0,6,0,0,0,32.0,0.24353286052930023,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:21:10,1,7,36,0,0,3,3,15,30,1,1,1,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.973,38.819,7,125.0,W,CTL,ND,0 days 00:21:10,1270.0,36,2,0.4,0.4,1,0,0.0,1.0,1,1,6,0,0,0,27.0,0.8886622033187143,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:21:47,1,7,37,0,0,3,3,30,30,1,2,2,19,18,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.387,28.484,8,94.0,BC,NCTL,D,0 days 00:21:47,1307.0,37,1,0.4,0.4,0,1,1.0,0.0,1,0,6,0,0,0,37.0,-0.6675725792091983,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:22:55,1,7,38,0,0,3,3,30,40,1,1,1,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26.582,54.429,7,125.0,C,CTL,ND,0 days 00:22:55,1375.0,38,2,0.4,0.3,1,0,0.0,1.0,1,1,6,0,1,1,68.0,0.32077887237498576,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:23:37,1,7,39,0,0,3,3,40,40,1,1,1,21,18,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.337,18.116,5,112.0,BW,NCTL,D,0 days 00:23:37,1417.0,39,3,0.6,0.4,2,0,1.0,0.0,1,1,6,0,0,1,42.0,1.1723632949274863,P1_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:24:14,1,7,40,0,0,3,3,AD,40,1,1,2,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.991,19.215,4,127.0,BC,NCTL,ND,0 days 00:24:14,1454.0,40,2,0.6,0.5,0,1,2.0,0.0,1,0,6,0,0,1,37.0,-0.6972378171249093,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:24:44,1,7,41,0,0,3,3,40,40,1,2,1,22,19,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.122,39.127,3,91.0,C,NCTL,ND,0 days 00:24:44,1484.0,41,3,0.6,0.5,1,0,0.0,1.0,1,1,6,0,0,1,30.0,0.09670693921758892,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:25:23,1,7,42,0,0,3,3,AD,40,1,1,2,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.546,55.689,8,127.0,B,CTL,ND,0 days 00:25:23,1523.0,42,2,0.6,0.5,0,1,1.0,0.0,1,0,6,0,0,1,39.0,-1.7513810457206085,P2_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:26:05,1,7,43,0,0,3,3,40,40,1,1,1,23,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.425,12.749,3,105.0,BW,NCTL,D,0 days 00:26:05,1565.0,43,3,0.6,0.5,1,0,0.0,1.0,1,1,6,0,0,1,42.0,-0.9363534248061963,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:26:29,1,7,44,0,0,3,3,AD,40,1,1,1,24,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.814,3.974,1,128.0,W,CTL,ND,0 days 00:26:29,1589.0,44,4,0.6,0.6,2,0,1.0,0.0,1,1,6,0,0,1,24.0,-0.0596263563100723,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:29:34,1,8,45,0,0,4,3,0,0,2,1,1,25,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.7,6.238,2,135.0,C,NCTL,ND,0 days 00:29:34,1774.0,45,5,0.6,0.6,3,0,2.0,0.0,0,0,7,0,0,0,185.0,1.787720016969975,P1_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:29:54,1,8,46,0,0,4,3,15,0,2,1,2,25,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.468,14.335,3,128.0,C,NCTL,ND,0 days 00:29:54,1794.0,46,4,0.8,0.7,0,1,3.0,0.0,0,1,7,0,0,0,20.0,1.1019656166305756,P1_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:30:20,1,8,47,0,0,4,3,15,15,2,2,1,26,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.097,2.185,0,99.0,C,NCTL,Unknown,0 days 00:30:20,1820.0,47,5,0.6,0.6,1,0,0.0,1.0,0,0,7,0,0,0,26.0,2.6183878427595024,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:30:48,1,8,48,0,0,4,3,30,15,2,2,2,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.005,8.177,1,122.0,BC,NCTL,D,0 days 00:30:48,1848.0,48,4,0.8,0.7,0,1,1.0,0.0,0,1,7,0,0,0,28.0,1.9160200859043124,P1_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:33:52,1,8,49,0,0,4,3,30,30,2,1,2,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.774,5.167,1,124.0,W,NCTL,ND,0 days 00:33:52,2032.0,49,3,0.6,0.6,0,2,0.0,1.0,0,1,7,0,0,0,184.0,1.162699684186226,P1_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:34:11,1,8,50,0,0,4,3,30,40,2,1,2,26,24,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.872,4.581,1,129.0,C,CTL,NA_ace,0 days 00:34:11,2051.0,50,2,0.4,0.5,0,3,0.0,2.0,0,1,7,0,0,0,19.0,0.3594456905025015,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:34:37,1,9,51,0,0,4,4,0,0,1,1,1,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.786,5.616,1,115.0,W,CTL,ND,0 days 00:34:37,2077.0,51,3,0.2,0.5,1,0,0.0,3.0,1,1,8,0,0,0,26.0,1.0022567766924515,P1_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:34:53,1,9,52,0,0,4,4,15,0,1,1,2,27,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.683,15.912,4,125.0,C,NCTL,D,0 days 00:34:53,2093.0,52,2,0.4,0.5,0,1,1.0,0.0,1,0,8,0,0,0,16.0,-0.5562498973029358,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:35:20,1,9,53,0,0,4,4,15,15,1,1,1,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.79,18.469,3,112.0,W,NCTL,ND,0 days 00:35:20,2120.0,53,3,0.2,0.5,1,0,0.0,1.0,1,1,8,0,0,0,27.0,0.1048751006431229,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:35:49,1,9,54,0,0,4,4,30,15,1,1,1,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.256,7.964,1,125.0,W,CTL,D,0 days 00:35:49,2149.0,54,4,0.4,0.5,2,0,1.0,0.0,1,1,8,0,0,0,29.0,0.8177775986302606,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:36:07,1,9,55,0,0,4,4,40,15,1,2,2,29,26,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.592,22.058,6,97.0,B,NCTL,D,0 days 00:36:07,2167.0,55,3,0.6,0.5,0,1,2.0,0.0,1,0,8,0,0,0,18.0,-0.737039491803883,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:36:42,1,9,56,0,0,4,4,40,30,1,1,1,30,26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.106,1.159,1,126.0,W,CTL,NA_ace,0 days 00:36:42,2202.0,56,4,0.6,0.4,1,0,0.0,1.0,1,1,8,0,0,0,35.0,-0.07229870196780527,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:38:09,1,10,57,0,0,5,4,0,0,2,1,1,31,26,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.443,13.905,4,136.0,C,CTL,ND,0 days 00:38:09,2289.0,57,5,0.6,0.5,2,0,1.0,0.0,0,0,9,0,0,0,87.0,1.6214549643792433,P1_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:38:35,1,10,58,0,0,5,4,15,0,2,1,2,31,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.138,18.135,5,131.0,W,CTL,ND,0 days 00:38:35,2315.0,58,4,0.8,0.5,0,1,2.0,0.0,0,1,9,0,0,0,26.0,0.9390258650916584,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:39:03,1,10,59,0,0,5,4,15,15,2,1,2,31,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714,0.711,1,125.0,W,CTL,NA_ace,0 days 00:39:03,2343.0,59,3,0.6,0.5,0,2,0.0,1.0,0,1,9,0,0,0,28.0,0.20524534778982517,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:39:24,1,10,60,0,0,5,4,15,30,2,1,2,31,29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,1.237,1,125.0,C,CTL,NA_ace,0 days 00:39:24,2364.0,60,2,0.4,0.5,0,3,0.0,2.0,0,1,9,0,0,0,21.0,-0.5788595591659713,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:39:42,1,10,61,0,0,5,4,15,40,2,1,2,31,30,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,0.634,1,127.0,W,NCTL,NA_ace,0 days 00:39:42,2382.0,61,1,0.4,0.5,0,4,0.0,3.0,0,1,9,0,0,0,18.0,-1.4122823679826522,P2_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:40:08,1,11,62,0,0,5,5,0,0,1,1,1,32,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.29,1,129.0,C,NCTL,NA_ace,0 days 00:40:08,2408.0,62,2,0.2,0.4,1,0,0.0,4.0,1,1,10,0,0,0,26.0,-0.7340367206229991,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:40:24,1,11,63,0,0,5,5,15,0,1,1,2,32,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.39,15.146,4,127.0,C,NCTL,D,0 days 00:40:24,2424.0,63,1,0.2,0.5,0,1,1.0,0.0,1,0,10,0,0,0,16.0,-2.2578175246720775,P2_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:40:48,1,11,64,0,0,5,5,15,15,1,1,1,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.655,20.457,5,131.0,BC,CTL,ND,0 days 00:40:48,2448.0,64,2,0.2,0.4,1,0,0.0,1.0,1,1,10,0,0,0,24.0,-1.562661174178636,P2_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:41:15,1,11,65,0,0,5,5,30,15,1,1,1,34,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0.734,1,118.0,C,CTL,NA_ace,0 days 00:41:15,2475.0,65,3,0.4,0.4,2,0,1.0,0.0,1,1,10,0,0,0,27.0,-0.8164079506950632,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:41:31,1,11,66,0,0,5,5,40,15,1,1,1,35,31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.245,23.342,5,114.0,W,NCTL,ND,0 days 00:41:31,2491.0,66,4,0.6,0.5,3,0,2.0,0.0,1,1,10,0,0,0,16.0,-0.020079791681161932,Neutral
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:43:05,1,12,67,0,0,6,5,0,0,2,1,1,36,31,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29.947,18.877,6,124.0,W,CTL,ND,0 days 00:43:05,2585.0,67,5,0.8,0.5,4,0,3.0,0.0,0,0,11,0,0,0,94.0,1.9803218041524613,P1_Slight
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:43:30,1,12,68,0,0,6,5,15,0,2,1,1,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.184,9.236,2,134.0,BW,NCTL,ND,0 days 00:43:30,2610.0,68,6,0.8,0.5,5,0,4.0,0.0,0,0,11,0,0,0,25.0,4.0945615219155655,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:43:53,1,12,69,0,0,6,5,30,0,2,1,2,37,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.532,5.92,1,121.0,W,CTL,D,0 days 00:43:53,2633.0,69,5,1.0,0.6,0,1,5.0,0.0,0,1,11,0,0,0,23.0,3.3626702914772544,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:44:14,1,12,70,0,0,6,5,30,15,2,1,2,37,33,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.975,13.489,5,122.0,C,NCTL,Unknown,0 days 00:44:14,2654.0,70,4,0.8,0.6,0,2,0.0,1.0,0,1,11,0,0,0,21.0,2.5804168856477094,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:44:59,1,12,71,0,0,6,5,30,30,2,2,1,38,33,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.085,2.353,0,99.0,BC,NCTL,Unknown,0 days 00:44:59,2699.0,71,5,0.6,0.6,1,0,0.0,2.0,0,0,11,0,0,0,45.0,4.067270086396293,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:46:01,1,12,72,0,0,6,5,40,30,2,2,1,39,33,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4.573,3.365,0,99.0,C,NCTL,Unknown,0 days 00:46:01,2761.0,72,6,0.6,0.7,2,0,1.0,0.0,0,0,11,0,1,1,62.0,6.5243862231299055,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:48:10,2,1,73,1,0,0,0,0,0,1,1,2,39,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44.841,37.085,8,110.0,BW,NCTL,ND,0 days 00:48:10,2890.0,73,5,0.6,0.7,0,1,2.0,0.0,1,0,0,1,0,0,129.0,4.855436960205769,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:48:49,2,1,74,1,0,0,0,0,15,1,1,1,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11,5.099,1,119.0,BC,NCTL,D,0 days 00:48:49,2929.0,74,6,0.4,0.7,1,0,0.0,1.0,1,1,0,1,0,0,39.0,5.408328221001654,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:49:08,2,1,75,1,0,0,0,15,15,1,1,1,41,34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857,0.696,1,127.0,C,NCTL,NA_ace,0 days 00:49:08,2948.0,75,7,0.6,0.7,2,0,1.0,0.0,1,1,0,1,0,0,19.0,6.015161656581621,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:49:26,2,1,76,1,0,0,0,30,15,1,2,1,42,34,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,30.985,9,90.0,BW,NCTL,ND,0 days 00:49:26,2966.0,76,8,0.8,0.7,3,0,2.0,0.0,1,1,0,1,0,0,18.0,6.674858423449989,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:50:08,2,1,77,1,0,0,0,40,15,1,1,1,43,34,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749,0.663,1,128.0,C,NCTL,NA_ace,0 days 00:50:08,3008.0,77,9,0.8,0.7,4,0,3.0,0.0,1,1,0,1,0,0,42.0,7.386361254980989,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:50:51,2,2,78,1,0,1,0,0,0,2,2,1,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.268,13.511,4,112.0,C,CTL,ND,0 days 00:50:51,3051.0,78,10,0.8,0.7,5,0,4.0,0.0,0,0,1,1,0,0,43.0,9.392480183727523,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:51:22,2,2,79,1,0,1,0,15,0,2,1,2,44,35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929,0.445,1,131.0,W,CTL,NA_ace,0 days 00:51:22,3082.0,79,9,1.0,0.7,0,1,5.0,0.0,0,1,1,1,0,0,31.0,8.554630580052972,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:51:40,2,2,80,1,0,1,0,15,15,2,2,1,45,35,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.209,6.671,0,99.0,BC,CTL,ND,0 days 00:51:40,3100.0,80,10,0.8,0.7,1,0,0.0,1.0,0,0,1,1,0,0,18.0,9.921999506913451,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:52:09,2,2,81,1,0,1,0,30,15,2,1,2,45,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,3.319,1,132.0,BW,NCTL,ND,0 days 00:52:09,3129.0,81,9,0.8,0.8,0,1,1.0,0.0,0,1,1,1,0,0,29.0,9.073559516775182,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:52:26,2,2,82,1,0,1,0,30,30,2,2,1,46,36,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.156,3.901,0,99.0,C,CTL,Unknown,0 days 00:52:26,3146.0,82,10,0.6,0.7,1,0,0.0,1.0,0,0,1,1,0,0,17.0,10.430549864901216,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:52:55,2,2,83,1,0,1,0,40,30,2,2,2,46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.453,1.379,1,121.0,BC,NCTL,Unknown,0 days 00:52:55,3175.0,83,9,0.6,0.7,0,1,1.0,0.0,0,1,1,1,1,1,29.0,9.246938867603193,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:53:27,2,2,84,1,0,1,0,40,40,2,1,2,46,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.088,4.106,1,119.0,W,CTL,ND,0 days 00:53:27,3207.0,84,8,0.4,0.7,0,2,0.0,1.0,0,1,1,1,0,1,32.0,8.204000090251128,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:53:44,2,2,85,1,0,1,0,40,AD,2,1,2,46,39,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.255,7.362,1,133.0,BW,NCTL,NA_ace,0 days 00:53:44,3224.0,85,7,0.4,0.6,0,3,0.0,2.0,0,1,1,1,0,1,17.0,7.103920088446106,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:54:11,2,3,86,1,0,1,1,0,0,1,1,1,47,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.872,1,128.0,C,NCTL,NA_ace,0 days 00:54:11,3251.0,86,8,0.2,0.5,1,0,0.0,3.0,1,1,2,1,0,0,27.0,7.6118416866771845,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:54:27,2,3,87,1,0,1,1,15,0,1,1,1,48,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.023,5.276,1,126.0,B,NCTL,ND,0 days 00:54:27,3267.0,87,9,0.4,0.5,2,0,1.0,0.0,1,1,2,1,0,0,16.0,8.174604852943641,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:54:42,2,3,88,1,0,1,1,30,0,1,1,1,49,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.921,12.215,3,116.0,B,NCTL,ND,0 days 00:54:42,3282.0,88,10,0.4,0.5,3,0,2.0,0.0,1,1,2,1,0,0,15.0,8.791112755884768,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:55:01,2,3,89,1,0,1,1,40,0,1,1,1,50,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.87,20.231,5,128.0,BW,NCTL,ND,0 days 00:55:01,3301.0,89,11,0.6,0.5,4,0,3.0,0.0,1,1,2,1,0,0,19.0,9.460290500767073,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:57:13,2,4,90,1,0,2,1,0,0,2,2,1,51,39,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.111,1.642,0,99.0,C,NCTL,Unknown,0 days 00:57:13,3433.0,90,12,0.8,0.6,5,0,4.0,0.0,0,0,3,1,0,0,132.0,11.424930844597885,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:57:40,2,4,91,1,0,2,1,15,0,2,1,2,51,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154,0.69,1,124.0,C,CTL,NA_ace,0 days 00:57:40,3460.0,91,11,1.0,0.6,0,1,5.0,0.0,0,1,3,1,0,0,27.0,10.546432227705926,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:57:57,2,4,92,1,0,2,1,15,15,2,2,1,52,40,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.372,4.209,0,99.0,BC,CTL,ND,0 days 00:57:57,3477.0,92,12,0.8,0.6,1,0,0.0,1.0,0,0,3,1,0,0,17.0,11.873965121613345,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:58:27,2,4,93,1,0,2,1,30,15,2,2,1,53,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44.008,49.63,12,107.0,B,CTL,D,0 days 00:58:27,3507.0,93,13,0.8,0.6,2,0,1.0,0.0,0,0,3,1,0,0,30.0,13.32879351148877,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:59:13,2,4,94,1,0,2,1,40,15,2,1,2,53,41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.468,0.63,1,131.0,C,CTL,NA_ace,0 days 00:59:13,3553.0,94,12,0.8,0.7,0,1,2.0,0.0,0,1,3,1,1,1,46.0,12.087217641258995,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:59:29,2,4,95,1,0,2,1,40,30,2,2,2,53,42,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19.13,13.713,3,114.0,BW,NCTL,ND,0 days 00:59:29,3569.0,95,11,0.6,0.7,0,2,0.0,1.0,0,1,3,1,1,1,16.0,10.772973288433816,P1_Strong
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,01:00:10,2,4,96,1,0,2,1,40,40,2,1,2,53,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22,4.067,1,135.0,C,NCTL,D,0 days 01:00:10,3610.0,96,10,0.4,0.7,0,3,0.0,2.0,0,1,3,1,0,1,41.0,9.62151382266514,P1_Strong
