date,contest_number,word,num_results,num_hard_mode,try_1,try_2,try_3,try_4,try_5,try_6,try_x,year,month,day,dayofweek,dayofweek_name,is_weekend,week_of_year,num_vowels,vowel_ratio,num_unique_letters,num_repeated_letters,has_repeated,avg_letter_freq,min_letter_freq,max_letter_freq,first_letter_freq,last_letter_freq,hard_mode_ratio,avg_tries,fail_rate,difficulty
2022-02-16,242,CAULK,289721,10740,1.0,4.0,20.0,31.0,26.0,15.0,3.0,2022,2,16,2,Wednesday,0,7,2.0,0.4,5.0,0.0,0.0,3.7019999999999995,0.77,8.17,2.78,0.77,0.03707014679640067,4.34,3.0,Hard
2022-02-15,241,AROMA,287836,10343,1.0,6.0,25.0,33.0,22.0,11.0,2.0,2022,2,15,1,Tuesday,0,7,3.0,0.6,4.0,1.0,1.0,6.45,2.41,8.17,8.17,8.17,0.03593365666560124,4.1,2.0,Medium
2022-02-14,240,CYNIC,261521,10343,1.0,6.0,25.0,33.0,22.0,11.0,2.0,2022,2,14,0,Monday,0,7,1.0,0.2,4.0,1.0,1.0,4.25,1.97,6.97,2.78,2.78,0.03954940521028904,4.1,2.0,Medium
2022-02-13,239,ROBIN,277471,3249,1.0,6.0,29.0,34.0,21.0,8.0,1.0,2022,2,13,6,Sunday,1,6,2.0,0.4,5.0,0.0,0.0,5.742,1.49,7.51,5.99,6.75,0.011709331786024485,3.96,1.0,Medium
2022-02-12,238,ULTRA,269885,9310,1.0,7.0,23.0,34.0,24.0,10.0,1.0,2022,2,12,5,Saturday,1,6,2.0,0.4,5.0,0.0,0.0,6.002000000000001,2.76,9.06,2.76,8.17,0.034496174296459604,4.07,1.0,Medium
2022-02-11,237,ULCER,278826,10631,1.0,4.0,18.0,30.0,28.0,16.0,3.0,2022,2,11,4,Friday,0,6,2.0,0.4,5.0,0.0,0.0,5.651999999999999,2.76,12.7,2.76,5.99,0.038127721231162086,4.4,3.0,Hard
2022-02-10,236,PAUSE,304830,13480,1.0,8.0,26.0,32.0,21.0,10.0,2.0,2022,2,10,3,Thursday,0,6,3.0,0.6,5.0,0.0,0.0,6.377999999999999,1.93,12.7,1.93,12.7,0.04422136928779976,4.02,2.0,Medium
2022-02-09,235,HUMOR,305372,13846,1.0,5.0,22.0,34.0,25.0,11.0,2.0,2022,2,9,2,Wednesday,0,6,2.0,0.4,5.0,0.0,0.0,4.952,2.41,7.51,6.09,5.99,0.04534141964554707,4.18,2.0,Medium
2022-02-08,234,FRAME,336236,15369,1.0,10.0,20.0,24.0,24.0,17.0,3.0,2022,2,8,1,Tuesday,0,6,2.0,0.4,5.0,0.0,0.0,6.3,2.23,12.7,2.23,12.7,0.045708966321274344,4.2,3.0,Hard
2022-02-07,233,ELDER,288228,13340,1.0,3.0,13.0,24.0,30.0,24.0,5.0,2022,2,7,0,Monday,0,6,2.0,0.4,4.0,1.0,1.0,7.934,4.03,12.7,12.7,5.99,0.04628280389136378,4.71,5.0,Hard
2022-02-06,232,SKILL,311018,13716,1.0,3.0,17.0,33.0,27.0,16.0,3.0,2022,2,6,6,Sunday,1,5,1.0,0.2,4.0,1.0,1.0,4.426,0.77,6.97,6.33,4.03,0.04410034145933676,4.42,3.0,Hard
2022-02-05,231,ALOFT,319698,13708,1.0,4.0,22.0,36.0,25.0,11.0,2.0,2022,2,5,5,Saturday,1,5,2.0,0.4,5.0,0.0,0.0,6.2,2.23,9.06,8.17,9.06,0.04287796608048846,4.24,2.0,Hard
2022-02-04,230,PLEAT,359679,14813,1.0,10.0,28.0,31.0,19.0,9.0,2.0,2022,2,4,4,Friday,0,5,2.0,0.4,5.0,0.0,0.0,7.178,1.93,12.7,1.93,9.06,0.041183944572799634,3.92,2.0,Medium
2022-02-03,229,SHARD,358176,14609,1.0,7.0,22.0,28.0,25.0,14.0,4.0,2022,2,3,3,Thursday,0,5,1.0,0.2,5.0,0.0,0.0,6.1659999999999995,4.25,8.17,6.33,4.25,0.04078721075672295,4.3,4.0,Hard
2022-02-02,228,MOIST,361908,14205,3.0,13.0,32.0,29.0,16.0,7.0,1.0,2022,2,2,2,Wednesday,0,5,2.0,0.4,5.0,0.0,0.0,6.456,2.41,9.06,2.41,9.06,0.03925030670778209,3.7,1.0,Medium
2022-02-01,227,THOSE,351663,13606,1.0,13.0,34.0,30.0,15.0,6.0,1.0,2022,2,1,1,Tuesday,0,5,2.0,0.4,5.0,0.0,0.0,8.338,6.09,12.7,9.06,12.7,0.03869045080090883,3.67,1.0,Easy
2022-01-31,226,LIGHT,341314,13347,1.0,10.0,25.0,27.0,19.0,12.0,5.0,2022,1,31,0,Monday,0,5,1.0,0.2,5.0,0.0,0.0,5.634,2.02,9.06,4.03,9.06,0.03910475398020591,4.06,5.0,Medium
2022-01-30,225,WRUNG,294687,11524,0.0,2.0,18.0,39.0,27.0,12.0,2.0,2022,1,30,6,Sunday,1,4,1.0,0.2,5.0,0.0,0.0,3.976,2.02,6.75,2.36,2.02,0.03910589880110083,4.35,2.0,Hard
2022-01-29,224,COULD,313220,11592,1.0,7.0,29.0,35.0,20.0,8.0,1.0,2022,1,29,5,Saturday,1,4,2.0,0.4,5.0,0.0,0.0,4.266,2.76,7.51,2.78,4.25,0.037009130962262944,3.97,1.0,Medium
2022-01-28,223,PERKY,296968,11148,1.0,4.0,17.0,30.0,27.0,17.0,4.0,2022,1,28,4,Friday,0,4,1.0,0.2,5.0,0.0,0.0,4.671999999999999,0.77,12.7,1.93,1.97,0.037539398184316154,4.45,4.0,Hard
2022-01-27,222,MOUNT,331844,11451,1.0,9.0,29.0,33.0,19.0,7.0,1.0,2022,1,27,3,Thursday,0,4,2.0,0.4,5.0,0.0,0.0,5.698,2.41,9.06,2.41,9.06,0.03450717807162402,3.82,1.0,Medium
2022-01-26,221,WHACK,302348,10163,1.0,4.0,22.0,37.0,24.0,10.0,2.0,2022,1,26,2,Wednesday,0,4,1.0,0.2,5.0,0.0,0.0,4.034,0.77,8.17,2.36,0.77,0.03361358434651461,4.17,2.0,Medium
2022-01-25,220,SUGAR,276404,8708,1.0,6.0,25.0,34.0,23.0,9.0,1.0,2022,1,25,1,Tuesday,0,4,2.0,0.4,5.0,0.0,0.0,5.054,2.02,8.17,6.33,5.99,0.03150460919523596,4.0,1.0,Medium
2022-01-24,219,KNOLL,258038,8317,1.0,1.0,11.0,29.0,33.0,21.0,4.0,2022,1,24,0,Monday,0,4,1.0,0.2,4.0,1.0,1.0,4.618,0.77,7.51,0.77,4.03,0.032231686805819296,4.71,4.0,Hard
2022-01-23,218,CRIMP,269929,7630,1.0,5.0,28.0,38.0,20.0,7.0,1.0,2022,1,23,6,Sunday,1,3,1.0,0.2,5.0,0.0,0.0,4.016,1.93,6.97,2.78,1.93,0.02826669235243342,3.96,1.0,Medium
2022-01-22,217,WINCE,241489,6850,1.0,3.0,17.0,33.0,29.0,15.0,3.0,2022,1,22,5,Saturday,1,3,2.0,0.4,5.0,0.0,0.0,6.311999999999999,2.36,12.7,2.36,12.7,0.02836568125256223,4.46,3.0,Hard
2022-01-21,216,PRICK,273727,7409,1.0,8.0,30.0,33.0,19.0,7.0,1.0,2022,1,21,4,Friday,0,3,1.0,0.2,5.0,0.0,0.0,3.688,0.77,6.97,1.93,0.77,0.027067114314627348,3.83,1.0,Medium
2022-01-20,215,ROBOT,243964,6589,1.0,8.0,29.0,34.0,20.0,8.0,1.0,2022,1,20,3,Thursday,0,3,2.0,0.4,4.0,1.0,1.0,6.312,1.49,9.06,5.99,9.06,0.027008083159810462,3.95,1.0,Medium
2022-01-19,214,POINT,280622,7094,1.0,16.0,37.0,28.0,12.0,4.0,1.0,2022,1,19,2,Wednesday,0,3,2.0,0.4,5.0,0.0,0.0,6.444,1.93,9.06,1.93,9.06,0.02527955755429011,3.47,1.0,Easy
2022-01-18,213,PROXY,220950,6206,1.0,2.0,11.0,24.0,31.0,26.0,6.0,2022,1,18,1,Tuesday,0,3,1.0,0.2,5.0,0.0,0.0,3.5100000000000002,0.15,7.51,1.93,1.97,0.028087802670287397,4.87,6.0,Hard
2022-01-17,212,SHIRE,222197,5640,1.0,8.0,32.0,32.0,18.0,8.0,2.0,2022,1,17,0,Monday,0,3,2.0,0.4,5.0,0.0,0.0,7.616,5.99,12.7,6.33,12.7,0.025382880956988617,3.93,2.0,Medium
2022-01-16,211,SOLAR,209609,4955,1.0,9.0,32.0,32.0,18.0,7.0,1.0,2022,1,16,6,Sunday,1,2,2.0,0.4,5.0,0.0,0.0,6.406000000000001,4.03,8.17,6.33,5.99,0.023639252131349323,3.82,1.0,Medium
2022-01-15,210,PANIC,205880,4655,1.0,9.0,35.0,34.0,16.0,5.0,1.0,2022,1,15,5,Saturday,1,2,2.0,0.4,5.0,0.0,0.0,5.32,1.93,8.17,1.93,2.78,0.022610258402953175,3.77,1.0,Medium
2022-01-14,209,TANGY,169484,3985,1.0,4.0,21.0,30.0,24.0,15.0,5.0,2022,1,14,4,Friday,0,2,1.0,0.2,5.0,0.0,0.0,5.593999999999999,1.97,9.06,9.06,1.97,0.02351254395695169,4.37,5.0,Hard
2022-01-13,208,ABBEY,132726,3345,1.0,2.0,13.0,29.0,31.0,20.0,3.0,2022,1,13,3,Thursday,0,2,2.0,0.4,4.0,1.0,1.0,5.164,1.49,12.7,8.17,1.97,0.025202296460377017,4.56,3.0,Hard
2022-01-12,207,FAVOR ,137586,3073,1.0,4.0,15.0,26.0,29.0,21.0,4.0,2022,1,12,2,Wednesday,0,2,2.0,0.3333333333333333,6.0,0.0,0.0,4.146666666666667,0.0,8.17,2.23,0.0,0.022335121305946826,4.57,4.0,Hard
2022-01-11,206,DRINK,153880,3017,1.0,9.0,35.0,34.0,16.0,5.0,1.0,2022,1,11,1,Tuesday,0,2,1.0,0.2,5.0,0.0,0.0,4.946,0.77,6.97,4.25,0.77,0.019606186638939434,3.77,1.0,Medium
2022-01-10,205,QUERY,107134,2242,1.0,4.0,16.0,30.0,30.0,17.0,2.0,2022,1,10,0,Monday,0,2,2.0,0.4,5.0,0.0,0.0,4.703999999999999,0.1,12.7,0.1,1.97,0.02092706330389979,4.43,2.0,Hard
2022-01-09,204,GORGE,91477,1913,1.0,3.0,13.0,27.0,30.0,22.0,4.0,2022,1,9,6,Sunday,1,1,2.0,0.4,4.0,1.0,1.0,6.048,2.02,12.7,2.02,12.7,0.020912360484056102,4.64,4.0,Hard
2022-01-08,203,CRANK,101503,1763,1.0,5.0,23.0,31.0,24.0,14.0,2.0,2022,1,8,5,Saturday,1,1,1.0,0.2,5.0,0.0,0.0,4.8919999999999995,0.77,8.17,2.78,0.77,0.017368944760253392,4.22,2.0,Hard
2022-01-07,202,SLUMP,80630,1362,1.0,3.0,23.0,39.0,24.0,9.0,1.0,2022,1,7,4,Friday,0,1,1.0,0.2,5.0,0.0,0.0,3.492,1.93,6.33,6.33,1.93,0.01689197569142999,4.13,1.0,Medium
